Time,Type,DutNo,PinNo,Result,ErrorCode,Final X,Final Y,Graph Final X,Graph Final Y, Xsd, Ysd, Xma, Yma, Xsds, Ysds, ProbeLotNo
2026-01-10 00:00:24.6301,543,1,1,0,-0.55,0.83,-0.55,0.83,1.13316848965181,0.835269618032981,0.224124998785555,0.461295002605766,0.677222044941491,0.605919121478092,HIES 250600529 
2026-01-10 00:00:32.5360,543,2,1,0,-1.86,0.41,-1.86,0.41,1.13328203495452,0.835229887499331,0.192499998956919,0.458541002590209,0.734306641776111,0.605818974212109,HIES 250600529 
2026-01-10 00:00:41.1170,543,3,1,0,-1.72,-0.21,-1.72,-0.21,1.13337173798468,0.835194148646288,0.14162499923259,0.433755002450198,0.775676726545621,0.607169568563774,HIES 250600529 
2026-01-10 00:00:49.6452,543,4,1,0,-0.34,-0.21,-0.34,-0.21,1.13332024252889,0.835158414058398,0.145749999210238,0.437886002473533,0.772529768703012,0.602075046650599,HIES 250600529 
2026-01-10 00:00:58.1983,543,5,1,0,-1.92,-0.21,-1.92,-0.21,1.13344618137946,0.835122683734913,0.0824999995529652,0.4144770023413,0.809149819504785,0.603919300189561,HIES 250600529 
2026-01-10 00:01:06.0683,543,6,1,0,-0.14,-0.28,-0.14,-0.28,1.13338865257095,0.835090384583318,0.0811249995604157,0.389691002201289,0.809464025466305,0.606288271552269,HIES 250600529 
2026-01-10 00:01:14.5725,543,7,1,0,-1.92,0.96,-1.92,0.96,1.13351450698487,0.835087752157622,0.0439999997615814,0.403461002279073,0.856676859759049,0.611333727395475,HIES 250600529 
2026-01-10 00:01:22.5422,543,8,1,0,-0.82,-0.34,-0.82,-0.34,1.13349240791469,0.835059487860257,0.0384999997913837,0.382806002162397,0.861342842287408,0.61875583834772,HIES 250600529 
2026-01-10 00:01:31.1910,543,9,1,0,-0.82,0.28,-0.82,0.28,1.13347030517472,0.835016506997308,0.0123749999329448,0.369036002084613,0.867306791148913,0.613307827076711,HIES 250600529 
2026-01-10 00:01:39.1797,543,10,1,0,-0.34,1.58,-0.34,1.58,1.13341881010012,0.83510121183108,-0.00137499999254942,0.392445002216846,0.867393981977846,0.636443683448282,HIES 250600529 
2026-01-10 00:01:47.8485,543,11,1,0,-0.55,-0.28,-0.55,-0.28,1.13337728516386,0.835068939230466,-0.0274999998509884,0.389691002201289,0.86384586554139,0.639024445684518,HIES 250600529 
2026-01-10 00:01:55.6975,543,12,1,0,0.27,0.83,0.27,0.83,1.1333195890865,0.83505345680015,-0.0247499998658895,0.388314002193511,0.864585300533789,0.638007361871892,HIES 250600529 
2026-01-10 00:02:04.1967,543,13,1,0,-1.03,1.03,-1.03,1.03,1.1333166608399,0.835058120036329,-0.0508749997243285,0.4144770023413,0.874808018842651,0.637074972751481,HIES 250600529 
2026-01-10 00:02:12.0198,543,14,1,0,0.62,0.28,0.62,0.28,1.13327087386044,0.835015157555916,-0.0453749997541308,0.392445002216846,0.878129941847046,0.622283656703157,HIES 250600529 
2026-01-10 00:02:20.4313,543,15,1,0,-0.21,1.51,-0.21,1.51,1.13321496431083,0.835087686117936,-0.0536249997094274,0.392445002216846,0.877664767879598,0.622283656703157,HIES 250600529 
2026-01-10 00:02:28.4159,543,16,1,0,0.89,-1.45,0.89,-1.45,1.13318659180781,0.835204944904201,-0.0329999998211861,0.349758001975715,0.887513234528787,0.671750228160757,HIES 250600529 
2026-01-10 00:02:37.0110,543,17,1,0,0.69,-0.34,0.69,-0.34,1.13314451366918,0.835176712521974,-0.0178749999031425,0.327726001851261,0.893200884168276,0.676071946901982,HIES 250600529 
2026-01-10 00:02:47.6939,544,1,1,0,0.41,1.65,0.41,1.65,1.13309030373201,0.835273948668597,0.0123749999329448,0.351135001983494,0.881576610228837,0.700817251338581,HIES 250600529 
2026-01-10 00:02:56.3966,544,2,1,0,-0.34,0.00,-0.34,0.00,1.13303888037897,0.835231580664787,-0.0123749999329448,0.335988001897931,0.873821961185509,0.700057920027155,HIES 250600529 
2026-01-10 00:03:04.2247,544,3,1,0,1.10,0.69,1.10,0.69,1.13302816657711,0.83520564019612,-0.00549999997019768,0.33736500190571,0.881163678941351,0.700681958431656,HIES 250600529 
2026-01-10 00:03:12.8645,544,4,1,0,0.27,0.62,0.27,0.62,1.13297054053734,0.835175377059262,0.00824999995529652,0.358020002022386,0.880068742545919,0.693439485342846,HIES 250600529 
2026-01-10 00:03:20.8043,544,5,1,0,1.03,-0.48,1.03,-0.48,1.13295350578791,0.835157003155315,0.0151249999180436,0.338742001913488,0.886666055854762,0.703057961920852,HIES 250600529 
2026-01-10 00:03:29.2846,544,6,1,0,0.82,-0.34,0.82,-0.34,1.13292014447635,0.835128799925492,0.0357499998062849,0.318087001796812,0.893246391738086,0.707634663607036,HIES 250600529 
2026-01-10 00:03:37.1795,544,7,1,0,0.21,-0.76,0.21,-0.76,1.13286147897337,0.835137225778782,0.0453749997541308,0.301563001703471,0.892438552222921,0.722746627790439,HIES 250600529 
2026-01-10 00:03:46.7080,544,8,1,0,0.27,0.00,0.27,0.00,1.13280388216867,0.835094889430849,0.0481249997392297,0.268515001516789,0.892929907374725,0.697562979323266,HIES 250600529 
2026-01-10 00:03:54.6597,544,9,1,0,1.24,0.00,1.24,0.00,1.1328071073629,0.835052559510089,0.0728749996051192,0.25887600146234,0.908271542097828,0.697876863011162,HIES 250600529 
2026-01-10 00:04:03.1500,544,10,1,0,0.62,1.10,0.62,1.10,1.13276138372573,0.835065110592178,0.0824999995529652,0.267138001509011,0.911449733115925,0.705319781784327,HIES 250600529 
2026-01-10 00:04:10.9112,544,11,1,0,1.31,-0.76,1.31,-0.76,1.13277221906579,0.835073536942184,0.114124999381602,0.236844001337886,0.925816197382635,0.716061188346903,HIES 250600529 
2026-01-10 00:04:19.6638,544,12,1,0,0.27,1.45,0.27,1.45,1.1327146451452,0.835134492393477,0.0879999995231628,0.254745001439005,0.902176045004168,0.734633053110299,HIES 250600529 
2026-01-10 00:04:27.5368,544,13,1,0,2.47,0.28,2.47,0.28,1.13292202253694,0.835091596839392,0.131999999284744,0.268515001516789,0.961894804525403,0.728412179620396,HIES 250600529 
2026-01-10 00:04:36.0859,544,14,1,0,0.48,-0.34,0.48,-0.34,1.13287023857135,0.835063420141963,0.11824999935925,0.268515001516789,0.951837723922278,0.728412179620396,HIES 250600529 
2026-01-10 00:04:44.5233,544,15,1,0,1.31,0.48,1.31,0.48,1.13288100619619,0.835026353414967,0.140249999240041,0.279531001579016,0.966221016322128,0.727391049069578,HIES 250600529 
2026-01-10 00:04:53.3856,544,16,1,0,1.03,0.55,1.03,0.55,1.13286391347358,0.834992420245715,0.16499999910593,0.305694001726806,0.972855007050464,0.713009487109049,HIES 250600529 
2026-01-10 00:05:01.2237,544,17,1,0,1.99,-1.17,1.99,-1.17,1.132974870014,0.835058884694592,0.214499998837709,0.269892001524568,1.00126438273583,0.740749215818084,HIES 250600529 
2026-01-10 00:05:12.9114,545,1,1,0,1.92,0.69,1.92,0.69,1.13307377046815,0.835033004895036,0.258499998599291,0.274023001547903,1.02680006017439,0.742494186407777,HIES 250600529 
2026-01-10 00:05:20.8521,545,2,1,0,1.79,-0.28,1.79,-0.28,1.13314995455413,0.835000829192524,0.294249998405576,0.275400001555681,1.04807474714152,0.741409335866605,HIES 250600529 
2026-01-10 00:05:29.2407,545,3,1,0,1.72,0.48,1.72,0.48,1.13321542101163,0.834963787826599,0.305249998345971,0.257499001454562,1.06001352600946,0.72522421642619,HIES 250600529 
2026-01-10 00:05:37.6971,545,4,0,0,3.78,-0.07,3.78,-0.07,1.13379086185138,0.834923152687163,0.394624997861683,0.238221001345664,1.15653847801504,0.720818403329857,HIES 250600529 
2026-01-10 00:05:42.6299,545,4,0,0,2.61,0.14,2.61,0.14,1.13402872357714,0.834879410157166,0.442749997600913,0.221697001252323,1.19705259782976,0.713425551190321,HIES 250600529 
2026-01-10 00:05:51.2469,545,5,1,0,2.20,0.07,2.20,0.07,1.13417762943371,0.834836117123193,0.49774999730289,0.19828800112009,1.2132425237965,0.698702341753142,HIES 250600529 
